URL, StatusCode
https://www.latimes.com/people/tania-ganguli,200
https://www.latimes.com/people/frank-rojas,200
https://www.latimes.com/espanol/autor/claudia-nunez,200
https://www.latimes.com/people/david-lauter,200
https://www.latimes.com/people/kent-nishimura,200
https://www.latimes.com/people/christopher-goffard,200
https://www.latimes.com/people/vanessa-martinez,200
https://www.latimes.com/about/la-patrick-soon-shiong-executive-chairman-20180622-story.html,200
https://www.latimes.com/people/xinlu-liang,200
https://www.latimes.com/people/cindy-carcamo,200
https://www.latimes.com/people/ronald-d-white,200
https://www.latimes.com/people/joel-rubin,200
https://www.latimes.com/people/laura-j-nelson,200
https://www.latimes.com/people/greg-braxton,200
https://www.latimes.com/people/michael-hiltzik,200
https://www.latimes.com/espanol/autor/alejandro-maciel,200
https://www.latimes.com/people/victoria-kim,200
https://www.latimes.com/people/meredith-blake,200
https://www.latimes.com/people/paul-duginski,200
https://www.latimes.com/people/phil-willon,200
https://www.latimes.com/people/ashley-dunn,200
https://www.latimes.com/people/laurie-ochoa,200
https://www.latimes.com/people/karen-kaplan,200
https://www.latimes.com/people/carolyn-cole,200
https://www.latimes.com/people/josh-rottenberg,200
https://www.latimes.com/about/la-bio-kimi-yoshino-managing-editor,200
https://www.latimes.com/people/julissa-james,200
https://www.latimes.com/people/myung-chun,200
https://www.latimes.com/people/cindy-chang,200
https://www.latimes.com/people/emily-baumgaertner,200
https://www.latimes.com/espanol/autor/sergio-burstein,200
https://www.latimes.com/people/wendy-lee,200
https://www.latimes.com/people/louis-sahagun,200
https://www.latimes.com/people/matt-pearce,200
https://www.latimes.com/people/priya-krishnakumar,200
https://www.latimes.com/people/michael-mcgough,200
https://www.latimes.com/people/maria-torres,200
https://www.latimes.com/people/dessi-gomez,200
https://www.latimes.com/people/tiffany-wong,200
https://www.latimes.com/people/faith-e-pinho,200
https://www.latimes.com/about/la-bio-julia-turner-deputy-managing-editor-story.html,200
https://www.latimes.com/people/samantha-masunaga,200
https://www.latimes.com/people/janet-hook,200
https://www.latimes.com/people/meg-james,200
https://www.latimes.com/people/david-zahniser,200
https://www.latimes.com/people/andrea-roberson,200
https://www.latimes.com/people/martina-ibanez-baldor,200
https://www.latimes.com/people/jessica-martinez,200
https://www.latimes.com/people/sameea-kamal,200
https://www.latimes.com/people/del-quentin-wilber,200
https://www.latimes.com/people/jackeline-luna,200
https://www.latimes.com/people/yadira-flores,200
https://www.latimes.com/people/marques-harper,200
https://www.latimes.com/opinion/opinion-la/la-ol-feinstein-catholic-20170908-story.html,200
https://www.latimes.com/politics/story/2020-09-19/rbgs-successor-could-push-the-supreme-court-to-end-abortion-rights-obamacare,200
https://www.latimes.com/opinion/about-the-times-editorial-board,200
https://www.latimes.com/opinion/story/2020-09-24/amy-coney-barrett-donald-trump-supreme-court,200
https://www.latimes.com/opinion/story/2020-09-25/supreme-court-trump-barrett?_amp=true,200
https://www.latimes.com/topic/editorials,200
https://www.latimes.com/opinion/editorials/la-ol-obama-scalia-senate-confirmation-politics-20160214-story.html,200
https://www.latimes.com/people/the-times-editorial-board,200
https://www.latimes.com/coupon-codes/static/shop/34276/logo/eharmony-promo-codes-logo.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/stores,200
https://www.latimes.com/coupon-codes/static/shop/34228/logo/bodybuilding.com_logo__1_.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/norton,200
https://www.latimes.com/coupon-codes/zenni-optical,200
https://www.latimes.com/coupon-codes/barkbox,200
https://www.latimes.com/coupon-codes/gamefly,200
https://www.latimes.com/coupon-codes/great-deal-furniture,200
https://www.latimes.com/coupon-codes/submit-offer,200
https://www.latimes.com/coupon-codes/static/shop/34685/logo/adidas_logo__1_.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/static/shop/34303/logo/HelloFresh_coupons.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/old-navy,200
https://www.latimes.com/coupon-codes/bodybuilding,200
https://www.latimes.com/coupon-codes/fabfitfun,200
https://www.latimes.com/coupon-codes/categories,200
https://www.latimes.com/coupon-codes/static/image_setting/142/favicon/LA_Times_favicon.png?width=32&height=32&format=png,200
https://www.latimes.com/coupon-codes/static/image_setting/142/favicon/LA_Times_favicon.png?width=16&height=16&format=png,200
https://www.latimes.com/coupon-codes/best-coupons-and-deals,200
https://www.latimes.com/coupon-codes/ace-hardware,200
https://www.latimes.com/coupon-codes/groupon,200
https://www.latimes.com/coupon-codes/alex-and-ani,200
https://www.latimes.com/coupon-codes/tory-burch,200
https://www.latimes.com/coupon-codes/static/shop/34285/logo/postmates-logo.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/static/image_setting/142/logo/logo-full-black.svg?height=127,200
https://www.latimes.com/coupon-codes/the-vitamin-shoppe,200
https://www.latimes.com/coupon-codes/lensdirect,200
https://www.latimes.com/coupon-codes/static/shop/34237/logo/world_market_logo___1_.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/site.webmanifest,200
https://www.latimes.com/coupon-codes/gap,200
https://www.latimes.com/coupon-codes/static/shop/34284/logo/philo-coupon-logo.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/adidas,200
https://www.latimes.com/coupon-codes/freshly,200
https://www.latimes.com/coupon-codes/static/shop/34292/logo/Freshly_promo_code_logo.png?width=180&height=180,200
https://www.latimes.com/coupon-codes/categories/fitness,200
https://www.latimes.com/coupon-codes/proflowers,200
https://www.latimes.com/coupon-codes/mac-cosmetics,200
https://www.latimes.com/coupon-codes/philo,200
https://www.latimes.com/coupon-codes/motley-fool,200
https://www.latimes.com/coupon-codes/thinx,200
https://www.latimes.com/coupon-codes/categories/home-decor-furniture,200
https://www.latimes.com/coupon-codes/sephora,200
https://www.latimes.com/coupon-codes/oneplus,200
https://www.latimes.com/coupon-codes/guess,200
https://www.latimes.com/coupon-codes/skinstore,200
